cut	k	mask	rank_sum	max_rank_sum	entropy_nats	entropy_bits	max_entropy_bits	cost
36101	7	35060	14	14	64.473082568835608	93.01499649288381	93.01499649288381	0
36102	7	67828	14	14	64.473082568835608	93.01499649288381	93.01499649288381	0
36103	7	12532	14	14	64.473082568835608	93.01499649288381	93.01499649288381	0
36104	7	20724	14	14	64.473082568835608	93.01499649288381	93.01499649288381	0
36105	7	37108	14	14	64.473082568835608	93.01499649288381	93.01499649288381	0
36106	7	69876	14	14	64.473082568835608	93.01499649288381	93.01499649288381	0
36107	7	24820	14	14	64.473082568835608	93.01499649288381	93.01499649288381	0
36108	7	41204	14	14	64.473082568835608	93.01499649288381	93.01499649288381	0
36109	7	73972	14	14	64.473082568835608	93.01499649288381	93.01499649288381	0
36110	7	49396	14	14	64.473082568835608	93.01499649288381	93.01499649288381	0
36111	7	82164	14	14	64.473082568835608	93.01499649288381	93.01499649288381	0
36112	7	98548	14	14	64.473082568835608	93.01499649288381	93.01499649288381	0
36113	7	1908	14	14	64.473082568835608	93.01499649288381	93.01499649288381	0
36114	7	2932	14	14	64.473082568835608	93.01499649288381	93.01499649288381	0
36115	7	4980	14	14	64.473082568835608	93.01499649288381	93.01499649288381	0
36116	7	9076	14	14	64.473082568835608	93.01499649288381	93.01499649288381	0
36117	7	17268	14	14	64.473082568835608	93.01499649288381	93.01499649288381	0
36118	7	33652	14	14	64.473082568835608	93.01499649288381	93.01499649288381	0
36119	7	66420	14	14	64.473082568835608	93.01499649288381	93.01499649288381	0
36120	7	3444	14	14	64.473082568835608	93.01499649288381	93.01499649288381	0
36121	7	5492	14	14	64.473082568835608	93.01499649288381	93.01499649288381	0
36122	7	9588	14	14	64.473082568835608	93.01499649288381	93.01499649288381	0
36123	7	17780	14	14	64.473082568835608	93.01499649288381	93.01499649288381	0
36124	7	34164	14	14	64.473082568835608	93.01499649288381	93.01499649288381	0
36125	7	66932	14	14	64.473082568835608	93.01499649288381	93.01499649288381	0
36126	7	6516	14	14	64.473082568835608	93.01499649288381	93.01499649288381	0
36127	7	10612	14	14	64.473082568835608	93.01499649288381	93.01499649288381	0
36128	7	18804	14	14	64.473082568835608	93.01499649288381	93.01499649288381	0
36129	7	35188	14	14	64.473082568835608	93.01499649288381	93.01499649288381	0
36130	7	67956	14	14	64.473082568835608	93.01499649288381	93.01499649288381	0
36131	7	12660	14	14	64.473082568835608	93.01499649288381	93.01499649288381	0
36132	7	20852	14	14	64.473082568835608	93.01499649288381	93.01499649288381	0
36133	7	37236	14	14	64.473082568835608	93.01499649288381	93.01499649288381	0
36134	7	70004	14	14	64.473082568835608	93.01499649288381	93.01499649288381	0
36135	7	24948	14	14	64.473082568835608	93.01499649288381	93.01499649288381	0
36136	7	41332	14	14	64.473082568835608	93.01499649288381	93.01499649288381	0
36137	7	74100	14	14	64.473082568835608	93.01499649288381	93.01499649288381	0
36138	7	49524	14	14	64.473082568835608	93.01499649288381	93.01499649288381	0
36139	7	82292	14	14	64.473082568835608	93.01499649288381	93.01499649288381	0
36140	7	98676	14	14	64.473082568835608	93.01499649288381	93.01499649288381	0
36141	7	3700	14	14	64.473082568835608	93.01499649288381	93.01499649288381	0
36142	7	5748	14	14	64.473082568835608	93.01499649288381	93.01499649288381	0
36143	7	9844	14	14	64.473082568835608	93.01499649288381	93.01499649288381	0
36144	7	18036	14	14	64.473082568835608	93.01499649288381	93.01499649288381	0
36145	7	34420	14	14	64.473082568835608	93.01499649288381	93.01499649288381	0
36146	7	67188	14	14	64.473082568835608	93.01499649288381	93.01499649288381	0
36147	7	6772	14	14	64.473082568835608	93.01499649288381	93.01499649288381	0
36148	7	10868	14	14	64.473082568835608	93.01499649288381	93.01499649288381	0
36149	7	19060	14	14	64.473082568835608	93.01499649288381	93.01499649288381	0
36150	7	35444	14	14	64.473082568835608	93.01499649288381	93.01499649288381	0
36151	7	68212	14	14	64.473082568835608	93.01499649288381	93.01499649288381	0
36152	7	12916	14	14	64.473082568835608	93.01499649288381	93.01499649288381	0
36153	7	21108	14	14	64.473082568835608	93.01499649288381	93.01499649288381	0
36154	7	37492	14	14	64.473082568835608	93.01499649288381	93.01499649288381	0
36155	7	70260	14	14	64.473082568835608	93.01499649288381	93.01499649288381	0
36156	7	25204	14	14	64.473082568835608	93.01499649288381	93.01499649288381	0
36157	7	41588	14	14	64.473082568835608	93.01499649288381	93.01499649288381	0
36158	7	74356	14	14	64.473082568835608	93.01499649288381	93.01499649288381	0
36159	7	49780	14	14	64.473082568835608	93.01499649288381	93.01499649288381	0
36160	7	82548	14	14	64.473082568835608	93.01499649288381	93.01499649288381	0
36161	7	98932	14	14	64.473082568835608	93.01499649288381	93.01499649288381	0
36162	7	7284	14	14	64.473082568835608	93.01499649288381	93.01499649288381	0
36163	7	11380	14	14	64.473082568835608	93.01499649288381	93.01499649288381	0
36164	7	19572	14	14	64.473082568835608	93.01499649288381	93.01499649288381	0
36165	7	35956	14	14	64.473082568835608	93.01499649288381	93.01499649288381	0
36166	7	68724	14	14	64.473082568835608	93.01499649288381	93.01499649288381	0
36167	7	13428	14	14	64.473082568835608	93.01499649288381	93.01499649288381	0
36168	7	21620	14	14	64.473082568835608	93.01499649288381	93.01499649288381	0
36169	7	38004	14	14	64.473082568835608	93.01499649288381	93.01499649288381	0
36170	7	70772	14	14	64.473082568835608	93.01499649288381	93.01499649288381	0
36171	7	25716	14	14	64.473082568835608	93.01499649288381	93.01499649288381	0
36172	7	42100	14	14	64.473082568835608	93.01499649288381	93.01499649288381	0
36173	7	74868	14	14	64.473082568835608	93.01499649288381	93.01499649288381	0
36174	7	50292	14	14	64.473082568835608	93.01499649288381	93.01499649288381	0
36175	7	83060	14	14	64.473082568835608	93.01499649288381	93.01499649288381	0
36176	7	99444	14	14	64.473082568835608	93.01499649288381	93.01499649288381	0
36177	7	14452	14	14	64.473082568835608	93.01499649288381	93.01499649288381	0
36178	7	22644	14	14	64.473082568835608	93.01499649288381	93.01499649288381	0
36179	7	39028	14	14	64.473082568835608	93.01499649288381	93.01499649288381	0
36180	7	71796	14	14	64.473082568835608	93.01499649288381	93.01499649288381	0
36181	7	26740	14	14	64.473082568835608	93.01499649288381	93.01499649288381	0
36182	7	43124	14	14	64.473082568835608	93.01499649288381	93.01499649288381	0
36183	7	75892	14	14	64.473082568835608	93.01499649288381	93.01499649288381	0
36184	7	51316	14	14	64.473082568835608	93.01499649288381	93.01499649288381	0
36185	7	84084	14	14	64.473082568835608	93.01499649288381	93.01499649288381	0
36186	7	100468	14	14	64.473082568835608	93.01499649288381	93.01499649288381	0
36187	7	28788	14	14	64.473082568835608	93.01499649288381	93.01499649288381	0
36188	7	45172	14	14	64.473082568835608	93.01499649288381	93.01499649288381	0
36189	7	77940	14	14	64.473082568835608	93.01499649288381	93.01499649288381	0
36190	7	53364	14	14	64.473082568835608	93.01499649288381	93.01499649288381	0
36191	7	86132	14	14	64.473082568835608	93.01499649288381	93.01499649288381	0
36192	7	102516	14	14	64.473082568835608	93.01499649288381	93.01499649288381	0
36193	7	57460	14	14	64.473082568835608	93.01499649288381	93.01499649288381	0
36194	7	90228	14	14	64.473082568835608	93.01499649288381	93.01499649288381	0
36195	7	106612	14	14	64.473082568835608	93.01499649288381	93.01499649288381	0
36196	7	114804	14	14	64.473082568835608	93.01499649288381	93.01499649288381	0
36197	7	1972	14	14	64.473082568835608	93.01499649288381	93.01499649288381	0
36198	7	2996	14	14	64.473082568835608	93.01499649288381	93.01499649288381	0
36199	7	5044	14	14	64.473082568835608	93.01499649288381	93.01499649288381	0
36200	7	9140	14	14	64.473082568835608	93.01499649288381	93.01499649288381	0
36201	7	17332	14	14	64.473082568835608	93.01499649288381	93.01499649288381	0
36202	7	33716	14	14	64.473082568835608	93.01499649288381	93.01499649288381	0
36203	7	66484	14	14	64.473082568835608	93.01499649288381	93.01499649288381	0
36204	7	3508	14	14	64.473082568835608	93.01499649288381	93.01499649288381	0
36205	7	5556	14	14	64.473082568835608	93.01499649288381	93.01499649288381	0
36206	7	9652	14	14	64.473082568835608	93.01499649288381	93.01499649288381	0
36207	7	17844	14	14	64.473082568835608	93.01499649288381	93.01499649288381	0
36208	7	34228	14	14	64.473082568835608	93.01499649288381	93.01499649288381	0
36209	7	66996	14	14	64.473082568835608	93.01499649288381	93.01499649288381	0
36210	7	6580	14	14	64.473082568835608	93.01499649288381	93.01499649288381	0
36211	7	10676	14	14	64.473082568835608	93.01499649288381	93.01499649288381	0
36212	7	18868	14	14	64.473082568835608	93.01499649288381	93.01499649288381	0
36213	7	35252	14	14	64.473082568835608	93.01499649288381	93.01499649288381	0
36214	7	68020	14	14	64.473082568835608	93.01499649288381	93.01499649288381	0
36215	7	12724	14	14	64.473082568835608	93.01499649288381	93.01499649288381	0
36216	7	20916	14	14	64.473082568835608	93.01499649288381	93.01499649288381	0
36217	7	37300	14	14	64.473082568835608	93.01499649288381	93.01499649288381	0
36218	7	70068	14	14	64.473082568835608	93.01499649288381	93.01499649288381	0
36219	7	25012	14	14	64.473082568835608	93.01499649288381	93.01499649288381	0
36220	7	41396	14	14	64.473082568835608	93.01499649288381	93.01499649288381	0
36221	7	74164	14	14	64.473082568835608	93.01499649288381	93.01499649288381	0
36222	7	49588	14	14	64.473082568835608	93.01499649288381	93.01499649288381	0
36223	7	82356	14	14	64.473082568835608	93.01499649288381	93.01499649288381	0
36224	7	98740	14	14	64.473082568835608	93.01499649288381	93.01499649288381	0
36225	7	3764	14	14	64.473082568835608	93.01499649288381	93.01499649288381	0
36226	7	5812	14	14	64.473082568835608	93.01499649288381	93.01499649288381	0
36227	7	9908	14	14	64.473082568835608	93.01499649288381	93.01499649288381	0
36228	7	18100	14	14	64.473082568835608	93.01499649288381	93.01499649288381	0
36229	7	34484	14	14	64.473082568835608	93.01499649288381	93.01499649288381	0
36230	7	67252	14	14	64.473082568835608	93.01499649288381	93.01499649288381	0
36231	7	6836	14	14	64.473082568835608	93.01499649288381	93.01499649288381	0
36232	7	10932	14	14	64.473082568835608	93.01499649288381	93.01499649288381	0
36233	7	19124	14	14	64.473082568835608	93.01499649288381	93.01499649288381	0
36234	7	35508	14	14	64.473082568835608	93.01499649288381	93.01499649288381	0
36235	7	68276	14	14	64.473082568835608	93.01499649288381	93.01499649288381	0
36236	7	12980	14	14	64.473082568835608	93.01499649288381	93.01499649288381	0
36237	7	21172	14	14	64.473082568835608	93.01499649288381	93.01499649288381	0
36238	7	37556	14	14	64.473082568835608	93.01499649288381	93.01499649288381	0
36239	7	70324	14	14	64.473082568835608	93.01499649288381	93.01499649288381	0
36240	7	25268	14	14	64.473082568835608	93.01499649288381	93.01499649288381	0
36241	7	41652	14	14	64.473082568835608	93.01499649288381	93.01499649288381	0
36242	7	74420	14	14	64.473082568835608	93.01499649288381	93.01499649288381	0
36243	7	49844	14	14	64.473082568835608	93.01499649288381	93.01499649288381	0
36244	7	82612	14	14	64.473082568835608	93.01499649288381	93.01499649288381	0
36245	7	98996	14	14	64.473082568835608	93.01499649288381	93.01499649288381	0
36246	7	7348	14	14	64.473082568835608	93.01499649288381	93.01499649288381	0
36247	7	11444	14	14	64.473082568835608	93.01499649288381	93.01499649288381	0
36248	7	19636	14	14	64.473082568835608	93.01499649288381	93.01499649288381	0
36249	7	36020	14	14	64.473082568835608	93.01499649288381	93.01499649288381	0
36250	7	68788	14	14	64.473082568835608	93.01499649288381	93.01499649288381	0
36251	7	13492	14	14	64.473082568835608	93.01499649288381	93.01499649288381	0
36252	7	21684	14	14	64.473082568835608	93.01499649288381	93.01499649288381	0
36253	7	38068	14	14	64.473082568835608	93.01499649288381	93.01499649288381	0
36254	7	70836	14	14	64.473082568835608	93.01499649288381	93.01499649288381	0
36255	7	25780	14	14	64.473082568835608	93.01499649288381	93.01499649288381	0
36256	7	42164	14	14	64.473082568835608	93.01499649288381	93.01499649288381	0
36257	7	74932	14	14	64.473082568835608	93.01499649288381	93.01499649288381	0
36258	7	50356	14	14	64.473082568835608	93.01499649288381	93.01499649288381	0
36259	7	83124	14	14	64.473082568835608	93.01499649288381	93.01499649288381	0
36260	7	99508	14	14	64.473082568835608	93.01499649288381	93.01499649288381	0
36261	7	14516	14	14	64.473082568835608	93.01499649288381	93.01499649288381	0
36262	7	22708	14	14	64.473082568835608	93.01499649288381	93.01499649288381	0
36263	7	39092	14	14	64.473082568835608	93.01499649288381	93.01499649288381	0
36264	7	71860	14	14	64.473082568835608	93.01499649288381	93.01499649288381	0
36265	7	26804	14	14	64.473082568835608	93.01499649288381	93.01499649288381	0
36266	7	43188	14	14	64.473082568835608	93.01499649288381	93.01499649288381	0
36267	7	75956	14	14	64.473082568835608	93.01499649288381	93.01499649288381	0
36268	7	51380	14	14	64.473082568835608	93.01499649288381	93.01499649288381	0
36269	7	84148	14	14	64.473082568835608	93.01499649288381	93.01499649288381	0
36270	7	100532	14	14	64.473082568835608	93.01499649288381	93.01499649288381	0
36271	7	28852	14	14	64.473082568835608	93.01499649288381	93.01499649288381	0
36272	7	45236	14	14	64.473082568835608	93.01499649288381	93.01499649288381	0
36273	7	78004	14	14	64.473082568835608	93.01499649288381	93.01499649288381	0
36274	7	53428	14	14	64.473082568835608	93.01499649288381	93.01499649288381	0
36275	7	86196	14	14	64.473082568835608	93.01499649288381	93.01499649288381	0
36276	7	102580	14	14	64.473082568835608	93.01499649288381	93.01499649288381	0
36277	7	57524	14	14	64.473082568835608	93.01499649288381	93.01499649288381	0
36278	7	90292	14	14	64.473082568835608	93.01499649288381	93.01499649288381	0
36279	7	106676	14	14	64.473082568835608	93.01499649288381	93.01499649288381	0
36280	7	114868	14	14	64.473082568835608	93.01499649288381	93.01499649288381	0
36281	7	3892	14	14	64.473082568835608	93.01499649288381	93.01499649288381	0
36282	7	5940	14	14	64.473082568835608	93.01499649288381	93.01499649288381	0
36283	7	10036	14	14	64.473082568835608	93.01499649288381	93.01499649288381	0
36284	7	18228	14	14	64.473082568835608	93.01499649288381	93.01499649288381	0
36285	7	34612	14	14	64.473082568835608	93.01499649288381	93.01499649288381	0
36286	7	67380	14	14	64.473082568835608	93.01499649288381	93.01499649288381	0
36287	7	6964	14	14	64.473082568835608	93.01499649288381	93.01499649288381	0
36288	7	11060	14	14	64.473082568835608	93.01499649288381	93.01499649288381	0
36289	7	19252	14	14	64.473082568835608	93.01499649288381	93.01499649288381	0
36290	7	35636	14	14	64.473082568835608	93.01499649288381	93.01499649288381	0
36291	7	68404	14	14	64.473082568835608	93.01499649288381	93.01499649288381	0
36292	7	13108	14	14	64.473082568835608	93.01499649288381	93.01499649288381	0
36293	7	21300	14	14	64.473082568835608	93.01499649288381	93.01499649288381	0
36294	7	37684	14	14	64.473082568835608	93.01499649288381	93.01499649288381	0
36295	7	70452	14	14	64.473082568835608	93.01499649288381	93.01499649288381	0
36296	7	25396	14	14	64.473082568835608	93.01499649288381	93.01499649288381	0
36297	7	41780	14	14	64.473082568835608	93.01499649288381	93.01499649288381	0
36298	7	74548	14	14	64.473082568835608	93.01499649288381	93.01499649288381	0
36299	7	49972	14	14	64.473082568835608	93.01499649288381	93.01499649288381	0
36300	7	82740	14	14	64.473082568835608	93.01499649288381	93.01499649288381	0
36301	7	99124	14	14	64.473082568835608	93.01499649288381	93.01499649288381	0
36302	7	7476	14	14	64.473082568835608	93.01499649288381	93.01499649288381	0
36303	7	11572	14	14	64.473082568835608	93.01499649288381	93.01499649288381	0
36304	7	19764	14	14	64.473082568835608	93.01499649288381	93.01499649288381	0
36305	7	36148	14	14	64.473082568835608	93.01499649288381	93.01499649288381	0
36306	7	68916	14	14	64.473082568835608	93.01499649288381	93.01499649288381	0
36307	7	13620	14	14	64.473082568835608	93.01499649288381	93.01499649288381	0
36308	7	21812	14	14	64.473082568835608	93.01499649288381	93.01499649288381	0
36309	7	38196	14	14	64.473082568835608	93.01499649288381	93.01499649288381	0
36310	7	70964	14	14	64.473082568835608	93.01499649288381	93.01499649288381	0
36311	7	25908	14	14	64.473082568835608	93.01499649288381	93.01499649288381	0
36312	7	42292	14	14	64.473082568835608	93.01499649288381	93.01499649288381	0
36313	7	75060	14	14	64.473082568835608	93.01499649288381	93.01499649288381	0
36314	7	50484	14	14	64.473082568835608	93.01499649288381	93.01499649288381	0
36315	7	83252	14	14	64.473082568835608	93.01499649288381	93.01499649288381	0
36316	7	99636	14	14	64.473082568835608	93.01499649288381	93.01499649288381	0
36317	7	14644	14	14	64.473082568835608	93.01499649288381	93.01499649288381	0
36318	7	22836	14	14	64.473082568835608	93.01499649288381	93.01499649288381	0
36319	7	39220	14	14	64.473082568835608	93.01499649288381	93.01499649288381	0
36320	7	71988	14	14	64.473082568835608	93.01499649288381	93.01499649288381	0
36321	7	26932	14	14	64.473082568835608	93.01499649288381	93.01499649288381	0
36322	7	43316	14	14	64.473082568835608	93.01499649288381	93.01499649288381	0
36323	7	76084	14	14	64.473082568835608	93.01499649288381	93.01499649288381	0
36324	7	51508	14	14	64.473082568835608	93.01499649288381	93.01499649288381	0
36325	7	84276	14	14	64.473082568835608	93.01499649288381	93.01499649288381	0
36326	7	100660	14	14	64.473082568835608	93.01499649288381	93.01499649288381	0
36327	7	28980	14	14	64.473082568835608	93.01499649288381	93.01499649288381	0
36328	7	45364	14	14	64.473082568835608	93.01499649288381	93.01499649288381	0
36329	7	78132	14	14	64.473082568835608	93.01499649288381	93.01499649288381	0
36330	7	53556	14	14	64.473082568835608	93.01499649288381	93.01499649288381	0
36331	7	86324	14	14	64.473082568835608	93.01499649288381	93.01499649288381	0
36332	7	102708	14	14	64.473082568835608	93.01499649288381	93.01499649288381	0
36333	7	57652	14	14	64.473082568835608	93.01499649288381	93.01499649288381	0
36334	7	90420	14	14	64.473082568835608	93.01499649288381	93.01499649288381	0
36335	7	106804	14	14	64.473082568835608	93.01499649288381	93.01499649288381	0
36336	7	114996	14	14	64.473082568835608	93.01499649288381	93.01499649288381	0
36337	7	7732	14	14	64.473082568835608	93.01499649288381	93.01499649288381	0
36338	7	11828	14	14	64.473082568835608	93.01499649288381	93.01499649288381	0
36339	7	20020	14	14	64.473082568835608	93.01499649288381	93.01499649288381	0
36340	7	36404	14	14	64.473082568835608	93.01499649288381	93.01499649288381	0
36341	7	69172	14	14	64.473082568835608	93.01499649288381	93.01499649288381	0
36342	7	13876	14	14	64.473082568835608	93.01499649288381	93.01499649288381	0
36343	7	22068	14	14	64.473082568835608	93.01499649288381	93.01499649288381	0
36344	7	38452	14	14	64.473082568835608	93.01499649288381	93.01499649288381	0
36345	7	71220	14	14	64.473082568835608	93.01499649288381	93.01499649288381	0
36346	7	26164	14	14	64.473082568835608	93.01499649288381	93.01499649288381	0
36347	7	42548	14	14	64.473082568835608	93.01499649288381	93.01499649288381	0
36348	7	75316	14	14	64.473082568835608	93.01499649288381	93.01499649288381	0
36349	7	50740	14	14	64.473082568835608	93.01499649288381	93.01499649288381	0
36350	7	83508	14	14	64.473082568835608	93.01499649288381	93.01499649288381	0
36351	7	99892	14	14	64.473082568835608	93.01499649288381	93.01499649288381	0
36352	7	14900	14	14	64.473082568835608	93.01499649288381	93.01499649288381	0
36353	7	23092	14	14	64.473082568835608	93.01499649288381	93.01499649288381	0
36354	7	39476	14	14	64.473082568835608	93.01499649288381	93.01499649288381	0
36355	7	72244	14	14	64.473082568835608	93.01499649288381	93.01499649288381	0
36356	7	27188	14	14	64.473082568835608	93.01499649288381	93.01499649288381	0
36357	7	43572	14	14	64.473082568835608	93.01499649288381	93.01499649288381	0
36358	7	76340	14	14	64.473082568835608	93.01499649288381	93.01499649288381	0
36359	7	51764	14	14	64.473082568835608	93.01499649288381	93.01499649288381	0
36360	7	84532	14	14	64.473082568835608	93.01499649288381	93.01499649288381	0
36361	7	100916	14	14	64.473082568835608	93.01499649288381	93.01499649288381	0
36362	7	29236	14	14	64.473082568835608	93.01499649288381	93.01499649288381	0
36363	7	45620	14	14	64.473082568835608	93.01499649288381	93.01499649288381	0
36364	7	78388	14	14	64.473082568835608	93.01499649288381	93.01499649288381	0
36365	7	53812	14	14	64.473082568835608	93.01499649288381	93.01499649288381	0
36366	7	86580	14	14	64.473082568835608	93.01499649288381	93.01499649288381	0
36367	7	102964	14	14	64.473082568835608	93.01499649288381	93.01499649288381	0
36368	7	57908	14	14	64.473082568835608	93.01499649288381	93.01499649288381	0
36369	7	90676	14	14	64.473082568835608	93.01499649288381	93.01499649288381	0
36370	7	107060	14	14	64.473082568835608	93.01499649288381	93.01499649288381	0
36371	7	115252	14	14	64.473082568835608	93.01499649288381	93.01499649288381	0
36372	7	15412	14	14	64.473082568835608	93.01499649288381	93.01499649288381	0
36373	7	23604	14	14	64.473082568835608	93.01499649288381	93.01499649288381	0
36374	7	39988	14	14	64.473082568835608	93.01499649288381	93.01499649288381	0
36375	7	72756	14	14	64.473082568835608	93.01499649288381	93.01499649288381	0
36376	7	27700	14	14	64.473082568835608	93.01499649288381	93.01499649288381	0
36377	7	44084	14	14	64.473082568835608	93.01499649288381	93.01499649288381	0
36378	7	76852	14	14	64.473082568835608	93.01499649288381	93.01499649288381	0
36379	7	52276	14	14	64.473082568835608	93.01499649288381	93.01499649288381	0
36380	7	85044	14	14	64.473082568835608	93.01499649288381	93.01499649288381	0
36381	7	101428	14	14	64.473082568835608	93.01499649288381	93.01499649288381	0
36382	7	29748	14	14	64.473082568835608	93.01499649288381	93.01499649288381	0
36383	7	46132	14	14	64.473082568835608	93.01499649288381	93.01499649288381	0
36384	7	78900	14	14	64.473082568835608	93.01499649288381	93.01499649288381	0
36385	7	54324	14	14	64.473082568835608	93.01499649288381	93.01499649288381	0
36386	7	87092	14	14	64.473082568835608	93.01499649288381	93.01499649288381	0
36387	7	103476	14	14	64.473082568835608	93.01499649288381	93.01499649288381	0
36388	7	58420	14	14	64.473082568835608	93.01499649288381	93.01499649288381	0
36389	7	91188	14	14	64.473082568835608	93.01499649288381	93.01499649288381	0
36390	7	107572	14	14	64.473082568835608	93.01499649288381	93.01499649288381	0
36391	7	115764	14	14	64.473082568835608	93.01499649288381	93.01499649288381	0
36392	7	30772	14	14	64.473082568835608	93.01499649288381	93.01499649288381	0
36393	7	47156	14	14	64.473082568835608	93.01499649288381	93.01499649288381	0
36394	7	79924	14	14	64.473082568835608	93.01499649288381	93.01499649288381	0
36395	7	55348	14	14	64.473082568835608	93.01499649288381	93.01499649288381	0
36396	7	88116	14	14	64.473082568835608	93.01499649288381	93.01499649288381	0
36397	7	104500	14	14	64.473082568835608	93.01499649288381	93.01499649288381	0
36398	7	59444	14	14	64.473082568835608	93.01499649288381	93.01499649288381	0
36399	7	92212	14	14	64.473082568835608	93.01499649288381	93.01499649288381	0
36400	7	108596	14	14	64.473082568835608	93.01499649288381	93.01499649288381	0
36401	7	116788	14	14	64.473082568835608	93.01499649288381	93.01499649288381	0
36402	7	61492	14	14	64.473082568835608	93.01499649288381	93.01499649288381	0
36403	7	94260	14	14	64.473082568835608	93.01499649288381	93.01499649288381	0
36404	7	110644	14	14	64.473082568835608	93.01499649288381	93.01499649288381	0
36405	7	118836	14	14	64.473082568835608	93.01499649288381	93.01499649288381	0
36406	7	122932	14	14	64.473082568835608	93.01499649288381	93.01499649288381	0
36407	7	2004	14	14	64.473082568835608	93.01499649288381	93.01499649288381	0
36408	7	3028	14	14	64.473082568835608	93.01499649288381	93.01499649288381	0
36409	7	5076	14	14	64.473082568835608	93.01499649288381	93.01499649288381	0
36410	7	9172	14	14	64.473082568835608	93.01499649288381	93.01499649288381	0
36411	7	17364	14	14	64.473082568835608	93.01499649288381	93.01499649288381	0
36412	7	33748	14	14	64.473082568835608	93.01499649288381	93.01499649288381	0
36413	7	66516	14	14	64.473082568835608	93.01499649288381	93.01499649288381	0
36414	7	3540	14	14	64.473082568835608	93.01499649288381	93.01499649288381	0
36415	7	5588	14	14	64.473082568835608	93.01499649288381	93.01499649288381	0
36416	7	9684	14	14	64.473082568835608	93.01499649288381	93.01499649288381	0
36417	7	17876	14	14	64.473082568835608	93.01499649288381	93.01499649288381	0
36418	7	34260	14	14	64.473082568835608	93.01499649288381	93.01499649288381	0
36419	7	67028	14	14	64.473082568835608	93.01499649288381	93.01499649288381	0
36420	7	6612	14	14	64.473082568835608	93.01499649288381	93.01499649288381	0
36421	7	10708	14	14	64.473082568835608	93.01499649288381	93.01499649288381	0
36422	7	18900	14	14	64.473082568835608	93.01499649288381	93.01499649288381	0
36423	7	35284	14	14	64.473082568835608	93.01499649288381	93.01499649288381	0
36424	7	68052	14	14	64.473082568835608	93.01499649288381	93.01499649288381	0
36425	7	12756	14	14	64.473082568835608	93.01499649288381	93.01499649288381	0
36426	7	20948	14	14	64.473082568835608	93.01499649288381	93.01499649288381	0
36427	7	37332	14	14	64.473082568835608	93.01499649288381	93.01499649288381	0
36428	7	70100	14	14	64.473082568835608	93.01499649288381	93.01499649288381	0
36429	7	25044	14	14	64.473082568835608	93.01499649288381	93.01499649288381	0
36430	7	41428	14	14	64.473082568835608	93.01499649288381	93.01499649288381	0
36431	7	74196	14	14	64.473082568835608	93.01499649288381	93.01499649288381	0
36432	7	49620	14	14	64.473082568835608	93.01499649288381	93.01499649288381	0
36433	7	82388	14	14	64.473082568835608	93.01499649288381	93.01499649288381	0
36434	7	98772	14	14	64.473082568835608	93.01499649288381	93.01499649288381	0
36435	7	3796	14	14	64.473082568835608	93.01499649288381	93.01499649288381	0
36436	7	5844	14	14	64.473082568835608	93.01499649288381	93.01499649288381	0
36437	7	9940	14	14	64.473082568835608	93.01499649288381	93.01499649288381	0
36438	7	18132	14	14	64.473082568835608	93.01499649288381	93.01499649288381	0
36439	7	34516	14	14	64.473082568835608	93.01499649288381	93.01499649288381	0
36440	7	67284	14	14	64.473082568835608	93.01499649288381	93.01499649288381	0
36441	7	6868	14	14	64.473082568835608	93.01499649288381	93.01499649288381	0
36442	7	10964	14	14	64.473082568835608	93.01499649288381	93.01499649288381	0
36443	7	19156	14	14	64.473082568835608	93.01499649288381	93.01499649288381	0
36444	7	35540	14	14	64.473082568835608	93.01499649288381	93.01499649288381	0
36445	7	68308	14	14	64.473082568835608	93.01499649288381	93.01499649288381	0
36446	7	13012	14	14	64.473082568835608	93.01499649288381	93.01499649288381	0
36447	7	21204	14	14	64.473082568835608	93.01499649288381	93.01499649288381	0
36448	7	37588	14	14	64.473082568835608	93.01499649288381	93.01499649288381	0
36449	7	70356	14	14	64.473082568835608	93.01499649288381	93.01499649288381	0
36450	7	25300	14	14	64.473082568835608	93.01499649288381	93.01499649288381	0
36451	7	41684	14	14	64.473082568835608	93.01499649288381	93.01499649288381	0
36452	7	74452	14	14	64.473082568835608	93.01499649288381	93.01499649288381	0
36453	7	49876	14	14	64.473082568835608	93.01499649288381	93.01499649288381	0
36454	7	82644	14	14	64.473082568835608	93.01499649288381	93.01499649288381	0
36455	7	99028	14	14	64.473082568835608	93.01499649288381	93.01499649288381	0
36456	7	7380	14	14	64.473082568835608	93.01499649288381	93.01499649288381	0
36457	7	11476	14	14	64.473082568835608	93.01499649288381	93.01499649288381	0
36458	7	19668	14	14	64.473082568835608	93.01499649288381	93.01499649288381	0
36459	7	36052	14	14	64.473082568835608	93.01499649288381	93.01499649288381	0
36460	7	68820	14	14	64.473082568835608	93.01499649288381	93.01499649288381	0
36461	7	13524	14	14	64.473082568835608	93.01499649288381	93.01499649288381	0
36462	7	21716	14	14	64.473082568835608	93.01499649288381	93.01499649288381	0
36463	7	38100	14	14	64.473082568835608	93.01499649288381	93.01499649288381	0
36464	7	70868	14	14	64.473082568835608	93.01499649288381	93.01499649288381	0
36465	7	25812	14	14	64.473082568835608	93.01499649288381	93.01499649288381	0
36466	7	42196	14	14	64.473082568835608	93.01499649288381	93.01499649288381	0
36467	7	74964	14	14	64.473082568835608	93.01499649288381	93.01499649288381	0
